experiment,frame_id,axis,perturbation,frame_offset,projected_valid_count,avg_reprojection_shift_px,median_reprojection_shift_px,p95_reprojection_shift_px,box_center_displacement_bev_m,changed_association_count,current_detection_count,shifted_detection_count,note
yaw,000019,yaw,-0.75,,982,11.675610732473027,11.015186574193935,15.761864764072506,,,,,
yaw,000019,yaw,-0.5,,987,7.802932774415006,7.353361427061639,10.59699011715343,,,,,
yaw,000019,yaw,-0.25,,987,3.904374774242173,3.6780004479931248,5.316832582329897,,,,,
yaw,000019,yaw,0.0,,993,0.0,0.0,0.0,,,,,
yaw,000019,yaw,0.25,,993,3.910331840626482,3.679724596373493,5.354222648392811,,,,,
yaw,000019,yaw,0.5,,998,7.808311797407508,7.347841980097694,10.640067172866866,,,,,
yaw,000019,yaw,0.75,,997,11.707289248268076,11.00487764042445,15.897977951186109,,,,,
yaw,000019,yaw,1.0,,995,15.579114390092144,14.671285216813487,21.069528374772553,,,,,
yaw,000019,yaw,1.5,,992,23.30857557837367,21.966864927745867,31.372214391950838,,,,,
yaw,000019,yaw,2.0,,989,31.005087390718952,29.20835572376432,41.63678853253598,,,,,
yaw,000019,yaw,2.5,,994,38.650795114838424,36.589215472833274,51.81967402157604,,,,,
yaw,000019,yaw,3.0,,996,46.29080491121019,43.843364193606824,62.09290758529436,,,,,
translation,000019,x,-0.2,,983,17.935329637210188,17.00265400380077,39.59417933711865,,,,,
translation,000019,x,-0.1,,992,9.112636721005634,8.550612434711363,20.189074294470633,,,,,
translation,000019,x,0.0,,993,0.0,0.0,0.0,,,,,
translation,000019,x,0.1,,991,9.232983919141665,8.554321157189026,20.907410390966067,,,,,
translation,000019,x,0.2,,992,18.44700187694732,17.02205581985441,41.866735482259166,,,,,
translation,000019,y,-0.2,,1089,18.4604846407755,17.29703545916949,41.51787300173535,,,,,
translation,000019,y,-0.1,,1040,9.229549041220341,8.648066236030965,20.75633640286616,,,,,
translation,000019,y,0.0,,993,0.0,0.0,0.0,,,,,
translation,000019,y,0.1,,953,9.015510472441749,8.460387737294132,20.085362848223042,,,,,
translation,000019,y,0.2,,915,17.612361819867818,16.612475687398675,39.77231062377943,,,,,
translation,000019,z,-0.2,,939,8.99360342362692,6.77326526920966,26.642697531729002,,,,,
translation,000019,z,-0.1,,966,4.583845323055403,3.4305760612180674,13.744385980135863,,,,,
translation,000019,z,0.0,,993,0.0,0.0,0.0,,,,,
translation,000019,z,0.1,,1021,4.598174526338024,3.4607794473291458,13.677363844865434,,,,,
translation,000019,z,0.2,,1044,9.02721934214925,6.8547740837048226,26.61331744095393,,,,,
time_offset_proxy,000000,,,0,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000000,,,1,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000000,,,2,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000000,,,3,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000000,,,4,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000000,,,5,,,,,,0,0,17,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000001,,,-1,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000001,,,0,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000001,,,1,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000001,,,2,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000001,,,3,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000001,,,4,,,,,,0,0,17,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000001,,,5,,,,,,0,0,43,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000002,,,-2,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000002,,,-1,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000002,,,0,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000002,,,1,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000002,,,2,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000002,,,3,,,,,,0,0,17,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000002,,,4,,,,,,0,0,43,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000002,,,5,,,,,,0,0,31,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000003,,,-3,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000003,,,-2,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000003,,,-1,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000003,,,0,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000003,,,1,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000003,,,2,,,,,,0,0,17,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000003,,,3,,,,,,0,0,43,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000003,,,4,,,,,,0,0,31,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000003,,,5,,,,,,0,0,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000004,,,-4,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000004,,,-3,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000004,,,-2,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000004,,,-1,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000004,,,0,,,,,,0,0,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000004,,,1,,,,,,0,0,17,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000004,,,2,,,,,,0,0,43,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000004,,,3,,,,,,0,0,31,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000004,,,4,,,,,,0,0,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000004,,,5,,,,,,0,0,19,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000005,,,-5,,,,,,0,17,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000005,,,-4,,,,,,0,17,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000005,,,-3,,,,,,0,17,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000005,,,-2,,,,,,0,17,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000005,,,-1,,,,,,0,17,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000005,,,0,,,,,0.0,0,17,17,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000005,,,1,,,,,5.75740908279336,16,17,43,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000005,,,2,,,,,6.7077294248006485,15,17,31,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000005,,,3,,,,,8.385253082971776,16,17,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000005,,,4,,,,,8.69226466918606,16,17,19,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000005,,,5,,,,,5.325046220987022,13,17,48,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000006,,,-5,,,,,,0,43,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000006,,,-4,,,,,,0,43,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000006,,,-3,,,,,,0,43,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000006,,,-2,,,,,,0,43,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000006,,,-1,,,,,11.956079958594586,42,43,17,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000006,,,0,,,,,0.0,0,43,43,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000006,,,1,,,,,7.844963378891364,41,43,31,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000006,,,2,,,,,14.708877112302138,40,43,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000006,,,3,,,,,10.462722102672627,40,43,19,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000006,,,4,,,,,5.544073124453835,39,43,48,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000006,,,5,,,,,8.607099609419366,36,43,46,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000007,,,-5,,,,,,0,31,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000007,,,-4,,,,,,0,31,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000007,,,-3,,,,,,0,31,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000007,,,-2,,,,,11.700989458200647,29,31,17,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000007,,,-1,,,,,6.76663919933067,29,31,43,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000007,,,0,,,,,0.0,0,31,31,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000007,,,1,,,,,15.528157709255652,30,31,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000007,,,2,,,,,9.033215676955278,29,31,19,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000007,,,3,,,,,5.80242829146837,24,31,48,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000007,,,4,,,,,8.25265968887785,29,31,46,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000007,,,5,,,,,7.4988554233189495,30,31,21,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000008,,,-5,,,,,,0,32,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000008,,,-4,,,,,,0,32,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000008,,,-3,,,,,7.866907469245458,31,32,17,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000008,,,-2,,,,,7.03173624341622,29,32,43,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000008,,,-1,,,,,9.063023308228697,31,32,31,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000008,,,0,,,,,0.0,0,32,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000008,,,1,,,,,7.442388865411017,29,32,19,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000008,,,2,,,,,3.7866055160628784,29,32,48,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000008,,,3,,,,,4.273308482928838,26,32,46,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000008,,,4,,,,,5.824605857406214,30,32,21,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000008,,,5,,,,,4.514105554030348,28,32,44,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000009,,,-5,,,,,,0,19,0,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000009,,,-4,,,,,12.026588504153523,18,19,17,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000009,,,-3,,,,,8.748951451989473,16,19,43,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000009,,,-2,,,,,10.069344166651303,17,19,31,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000009,,,-1,,,,,14.199782122653971,17,19,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000009,,,0,,,,,0.0,0,19,19,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000009,,,1,,,,,6.537526437421246,16,19,48,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000009,,,2,,,,,8.567715795142263,18,19,46,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000009,,,3,,,,,8.953984703971795,19,19,21,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000009,,,4,,,,,9.959899882121125,16,19,44,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000009,,,5,,,,,10.045676711755398,17,19,56,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000010,,,-5,,,,,11.308419485512845,44,48,17,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000010,,,-4,,,,,6.630949360191475,43,48,43,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000010,,,-3,,,,,8.069031446057403,41,48,31,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000010,,,-2,,,,,11.06656379251993,45,48,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000010,,,-1,,,,,8.66518588049073,45,48,19,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000010,,,0,,,,,0.0,0,48,48,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000010,,,1,,,,,7.277928437999911,42,48,46,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000010,,,2,,,,,6.900025163428418,46,48,21,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000010,,,3,,,,,7.799887880816224,43,48,44,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000010,,,4,,,,,6.671730948355532,36,48,56,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000010,,,5,,,,,10.771105799916198,40,48,64,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000011,,,-5,,,,,6.0641236258234565,40,46,43,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000011,,,-4,,,,,7.98778853190627,44,46,31,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000011,,,-3,,,,,6.138376035329767,39,46,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000011,,,-2,,,,,7.04923912374799,44,46,19,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000011,,,-1,,,,,3.9322508097896276,40,46,48,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000011,,,0,,,,,0.0,0,46,46,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000011,,,1,,,,,6.1752812715779575,44,46,21,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000011,,,2,,,,,4.917741271726514,38,46,44,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000011,,,3,,,,,4.2596076623549735,32,46,56,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000011,,,4,,,,,5.332116834808031,32,46,64,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000011,,,5,,,,,6.370290969035126,44,46,33,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000012,,,-5,,,,,9.477109845906918,20,21,31,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000012,,,-4,,,,,12.310275007108658,19,21,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000012,,,-3,,,,,8.681127189784487,21,21,19,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000012,,,-2,,,,,5.452507918730688,19,21,48,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000012,,,-1,,,,,9.55761222496703,19,21,46,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000012,,,0,,,,,0.0,0,21,21,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000012,,,1,,,,,7.233520390395272,18,21,44,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000012,,,2,,,,,8.175854236500147,19,21,56,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000012,,,3,,,,,8.450481076244646,19,21,64,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000012,,,4,,,,,7.7659858104360975,18,21,33,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000012,,,5,,,,,5.61169394869508,16,21,26,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000013,,,-5,,,,,5.801914418698656,40,44,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000013,,,-4,,,,,8.72861437279562,41,44,19,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000013,,,-3,,,,,3.844791796190229,34,44,48,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000013,,,-2,,,,,4.644390772348401,35,44,46,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000013,,,-1,,,,,4.670257147791387,38,44,21,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000013,,,0,,,,,0.0,0,44,44,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000013,,,1,,,,,3.9878026293055884,26,44,56,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000013,,,2,,,,,4.525761796532668,31,44,64,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000013,,,3,,,,,8.150356569035921,40,44,33,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000013,,,4,,,,,5.731244009143512,38,44,26,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000013,,,5,,,,,7.057853667683452,41,44,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000014,,,-5,,,,,7.4883487683573815,54,56,19,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000014,,,-4,,,,,3.9107642485308998,42,56,48,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000014,,,-3,,,,,5.13789154536273,42,56,46,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000014,,,-2,,,,,5.383700545603783,54,56,21,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000014,,,-1,,,,,4.552263496374005,39,56,44,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000014,,,0,,,,,0.0,0,56,56,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000014,,,1,,,,,7.632770001484567,45,56,64,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000014,,,2,,,,,8.098647668320973,54,56,33,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000014,,,3,,,,,6.188431659225841,54,56,26,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000014,,,4,,,,,6.8887478597644725,50,56,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000014,,,5,,,,,5.6659086790130635,47,56,37,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000015,,,-5,,,,,3.9278666226578305,54,64,48,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000015,,,-4,,,,,3.9091416954876923,43,64,46,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000015,,,-3,,,,,5.911837185436266,60,64,21,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000015,,,-2,,,,,4.9117134091063885,47,64,44,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000015,,,-1,,,,,5.393689784289194,51,64,56,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000015,,,0,,,,,0.0,0,64,64,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000015,,,1,,,,,5.537907844586714,59,64,33,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000015,,,2,,,,,7.201051775172747,59,64,26,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000015,,,3,,,,,7.745267435089465,59,64,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000015,,,4,,,,,5.569518132922316,47,64,37,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000016,,,-5,,,,,9.549235085671553,31,33,46,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000016,,,-4,,,,,9.179302800383132,31,33,21,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000016,,,-3,,,,,9.976986319602839,29,33,44,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000016,,,-2,,,,,7.212878364135159,31,33,56,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000016,,,-1,,,,,11.602809571043148,28,33,64,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000016,,,0,,,,,0.0,0,33,33,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000016,,,1,,,,,8.685454118329945,29,33,26,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000016,,,2,,,,,9.169790878328609,30,33,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000016,,,3,,,,,7.750322145517126,30,33,37,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000017,,,-5,,,,,5.886299283101549,22,26,21,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000017,,,-4,,,,,7.838656088625589,20,26,44,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000017,,,-3,,,,,8.389777281758281,24,26,56,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000017,,,-2,,,,,10.44161743638092,23,26,64,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000017,,,-1,,,,,7.5640814763111885,22,26,33,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000017,,,0,,,,,0.0,0,26,26,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000017,,,1,,,,,9.038030021634249,23,26,32,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000017,,,2,,,,,10.052312698835381,23,26,37,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000018,,,-5,,,,,11.905145130198147,29,32,44,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000018,,,-4,,,,,7.59638547247758,24,32,56,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000018,,,-3,,,,,18.062379557046697,28,32,64,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
time_offset_proxy,000018,,,-2,,,,,8.124907847478703,29,32,33,Proxy simulation using adjacent KITTI frames; no IMU/ego-motion compensation is claimed.
